CODCLIFOR;RAGIONESOCIALE;CODAGENTE1;AGENTE;DOCUMENTO;TIPODOCUMENTO;NUMRIFDOC;DATARIFDOC;ESERCIZIO;TIPODOC;NUMERODOC;BIS;DATADOC;INCOTERM;DESCRIZIONEPAGAMENTO;DATASCADENZA;IMPORTOSCEURO;DESTINAZIONE;IDOBJECT;EXPORTCRM
C  2555;BELPHARM-CSKL LLC;;NULL;DCG/2017/2;DDT Campionatura Cliente;2;2017-01-11 00:00:00.000;2017;DCG;2;;2017-01-11 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;119695;442840
C  2555;BELPHARM-CSKL LLC;;NULL;DCG/2017/287;DDT Campionatura Cliente;287;2017-03-30 00:00:00.000;2017;DCG;287;;2017-03-30 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;133725;452265
C  2555;BELPHARM-CSKL LLC;;NULL;DCG/2017/291;DDT Campionatura Cliente;291;2017-04-12 00:00:00.000;2017;DCG;291;;2017-04-12 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;136756;453725
C  2555;BELPHARM-CSKL LLC;;NULL;DCG/2017/393;DDT Campionatura Cliente;393;2017-05-03 00:00:00.000;2017;DCG;393;;2017-05-03 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;139793;455890
C  2555;BELPHARM-CSKL LLC;;NULL;DCG/2017/395;DDT Campionatura Cliente;395;2017-05-10 00:00:00.000;2017;DCG;395;;2017-05-10 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;140418;456524
C  2555;BELPHARM-CSKL LLC;;NULL;DCG/2017/398;DDT Campionatura Cliente;398;2017-05-25 00:00:00.000;2017;DCG;398;;2017-05-25 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;143368;458511
C  2555;BELPHARM-CSKL LLC;;NULL;DCG/2017/399;DDT Campionatura Cliente;399;2017-05-25 00:00:00.000;2017;DCG;399;;2017-05-25 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;143373;458515
C  2555;BELPHARM-CSKL LLC;;NULL;DCG/2017/993;DDT Campionatura Cliente;993;2017-09-15 00:00:00.000;2017;DCG;993;;2017-09-15 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;158723;470046
C  2395;BEMA COSMETICI S.a.S.;;NULL;DCG/2016/905;DDT Campionatura Cliente;905;2016-10-24 00:00:00.000;2016;DCG;905;;2016-10-24 00:00:00.000;NULL;VISTA FATTURA;NULL;NULL;;0;435506
C  2395;BEMA COSMETICI S.a.S.;;NULL;DCG/2017/149;DDT Campionatura Cliente;149;2017-02-24 00:00:00.000;2017;DCG;149;;2017-02-24 00:00:00.000;NULL;VISTA FATTURA;NULL;NULL;;127073;448237
C  2395;BEMA COSMETICI S.a.S.;;NULL;DCG/2017/182;DDT Campionatura Cliente;182;2017-02-27 00:00:00.000;2017;DCG;182;;2017-02-27 00:00:00.000;NULL;VISTA FATTURA;NULL;NULL;;127628;448374
C  2395;BEMA COSMETICI S.a.S.;;NULL;DCG/2017/189;DDT Campionatura Cliente;189;2017-02-27 00:00:00.000;2017;DCG;189;;2017-02-27 00:00:00.000;NULL;VISTA FATTURA;NULL;NULL;;127635;448381
C  1988;BERIOSKA SL;;NULL;DCG/2016/1044;DDT Campionatura Cliente;1044;2016-11-04 00:00:00.000;2016;DCG;1044;;2016-11-04 00:00:00.000;DAP VALENCIA;RIM.DIR.90 GG DF FM;NULL;NULL;;0;436864
C   289;BETTARI DETERGENTI SRL;;NULL;DCG/2016/165;DDT Campionatura Cliente;165;2016-03-16 00:00:00.000;2016;DCG;165;;2016-03-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;;77044;412634
C  2847;BIFFIGNANDI SPA;;NULL;DCG/2016/659;DDT Campionatura Cliente;659;2016-06-20 00:00:00.000;2016;DCG;659;;2016-06-20 00:00:00.000;NULL;NULL;NULL;NULL;;91764;423015
C  2847;BIFFIGNANDI SPA;;NULL;DCG/2017/409;DDT Campionatura Cliente;409;2017-06-06 00:00:00.000;2017;DCG;409;;2017-06-06 00:00:00.000;FRANCO DESTINO;ANTICIPATO;NULL;NULL;;145060;459708
C  2847;BIFFIGNANDI SPA;;NULL;DCG/2017/454;DDT Campionatura Cliente;454;2017-06-07 00:00:00.000;2017;DCG;454;;2017-06-07 00:00:00.000;FRANCO DESTINO;ANTICIPATO;NULL;NULL;;145262;459879
C  2552;BIOFARMA SPA non utilizzare;A    62;SILVIA MORARA;DCG/2016/1012;DDT Campionatura Cliente;1012;2016-10-27 00:00:00.000;2016;DCG;1012;;2016-10-27 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;110324;436072
C  2552;BIOFARMA SPA non utilizzare;A    62;SILVIA MORARA;DCG/2016/415;DDT Campionatura Cliente;415;2016-04-19 00:00:00.000;2016;DCG;415;;2016-04-19 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;82260;416251
C  2552;BIOFARMA SPA non utilizzare;A    62;SILVIA MORARA;DCG/2016/807;DDT Campionatura Cliente;807;2016-08-30 00:00:00.000;2016;DCG;807;;2016-08-30 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;101545;429442
C  2552;BIOFARMA SPA non utilizzare;A    62;SILVIA MORARA;DCG/2016/929;DDT Campionatura Cliente;929;2016-10-24 00:00:00.000;2016;DCG;929;;2016-10-24 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;109585;435538
C  2552;BIOFARMA SPA non utilizzare;A    62;SILVIA MORARA;DCG/2017/416;DDT Campionatura Cliente;416;2017-06-06 00:00:00.000;2017;DCG;416;;2017-06-06 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;145067;459716
C  2912;BIOKIMICA;;NULL;DCG/2017/218;DDT Campionatura Cliente;218;2017-02-27 00:00:00.000;2017;DCG;218;;2017-02-27 00:00:00.000;NULL;NULL;NULL;NULL;;127566;448411
C  2116;BIOLIFE SRL;;NULL;DCG/2016/180;DDT Campionatura Cliente;180;2016-03-16 00:00:00.000;2016;DCG;180;;2016-03-16 00:00:00.000;FRANCO DESTINO;RB 30 GG DF FM AL 10;NULL;NULL;;77104;412709
C  2116;BIOLIFE SRL;;NULL;DCG/2017/327;DDT Campionatura Cliente;327;2017-04-13 00:00:00.000;2017;DCG;327;;2017-04-13 00:00:00.000;FRANCO DESTINO;RB 30 GG DF FM AL 10;NULL;NULL;;137218;454042
C  2116;BIOLIFE SRL;;NULL;DCG/2017/375;DDT Campionatura Cliente;375;2017-04-14 00:00:00.000;2017;DCG;375;;2017-04-14 00:00:00.000;FRANCO DESTINO;RB 30 GG DF FM AL 10;NULL;NULL;;137399;454222
C  2116;BIOLIFE SRL;;NULL;DCG/2017/502;DDT Campionatura Cliente;502;2017-06-07 00:00:00.000;2017;DCG;502;;2017-06-07 00:00:00.000;FRANCO DESTINO;RB 30 GG DF FM AL 10;NULL;NULL;;145345;459931
C  1398;BIOSAMIA SRL;A     2;GIGLIOCHEM S.a.S.;DCG/2017/775;DDT Campionatura Cliente;775;2017-08-01 00:00:00.000;2017;DCG;775;;2017-08-01 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;BIOSAMIA SRL VIA DELLE INDUSTRIE, 5/A SPELLO PG;154363;466502
C   107;BOLTON  MANITOBA SPA;;NULL;DCG/2016/1283;DDT Campionatura Cliente;1283;2016-12-19 00:00:00.000;2016;DCG;1283;;2016-12-19 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;BOLTON  MANITOBA SPA VIA DE GASPERI 3 NOVA M.SE MB;118638;441923
C   107;BOLTON  MANITOBA SPA;;NULL;DCG/2016/148;DDT Campionatura Cliente;148;2016-03-16 00:00:00.000;2016;DCG;148;;2016-03-16 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;BOLTON  MANITOBA SPA VIA DE GASPERI 3 NOVA M.SE MB;NULL;412613
C   107;BOLTON  MANITOBA SPA;;NULL;DCG/2016/590;DDT Campionatura Cliente;590;2016-06-10 00:00:00.000;2016;DCG;590;;2016-06-10 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;BOLTON  MANITOBA SPA VIA DE GASPERI 3 NOVA M.SE MB;90474;422051
C   107;BOLTON  MANITOBA SPA;;NULL;DCG/2016/902;DDT Campionatura Cliente;902;2016-10-24 00:00:00.000;2016;DCG;902;;2016-10-24 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;DEOFLOR SPA VIA VESPOLATE, 48 CONFIENZA PV;0;435502
C   107;BOLTON  MANITOBA SPA;;NULL;DCG/2016/957;DDT Campionatura Cliente;957;2016-10-27 00:00:00.000;2016;DCG;957;;2016-10-27 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;DEOFLOR SPA VIA VESPOLATE, 48 CONFIENZA PV;110260;435981
C   107;BOLTON  MANITOBA SPA;;NULL;DCG/2017/810;DDT Campionatura Cliente;810;2017-08-02 00:00:00.000;2017;DCG;810;;2017-08-02 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;BOLTON  MANITOBA SPA VIA DE GASPERI 3 NOVA M.SE MB;154552;466669
C   725;BORMAN ITALIANA S.R.L.;;NULL;DCG/2016/695;DDT Campionatura Cliente;695;2016-06-23 00:00:00.000;2016;DCG;695;;2016-06-23 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;92641;423613
C   884;BOTTEGA VERDE SRL;;NULL;DCG/2016/417;DDT Campionatura Cliente;417;2016-04-19 00:00:00.000;2016;DCG;417;;2016-04-19 00:00:00.000;FRANCO DESTINO;RIM.DIR 90 GG DF FM AL 10;NULL;NULL;BOTTEGA VERDE SRL STRADA PER SACCA 68  COLORNO PR;82263;416254
C   884;BOTTEGA VERDE SRL;;NULL;DCG/2016/917;DDT Campionatura Cliente;917;2016-10-24 00:00:00.000;2016;DCG;917;;2016-10-24 00:00:00.000;FRANCO DESTINO;RIM.DIR 90 GG DF FM AL 10;NULL;NULL;BOTTEGA VERDE SRL STRADA PER SACCA 68  COLORNO PR;109569;435523
C   884;BOTTEGA VERDE SRL;;NULL;DCG/2017/770;DDT Campionatura Cliente;770;2017-08-01 00:00:00.000;2017;DCG;770;;2017-08-01 00:00:00.000;FRANCO DESTINO;RIM.DIR 90 GG DF FM AL 10;NULL;NULL;BOTTEGA VERDE SRL STRADA PER SACCA 68  COLORNO PR;154358;466496
C   884;BOTTEGA VERDE SRL;;NULL;DCG/2017/814;DDT Campionatura Cliente;814;2017-08-03 00:00:00.000;2017;DCG;814;;2017-08-03 00:00:00.000;FRANCO DESTINO;RIM.DIR 90 GG DF FM AL 10;NULL;NULL;BOTTEGA VERDE SRL STRADA PER SACCA 68  COLORNO PR;154960;466912
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2016/1199;DDT Campionatura Cliente;1199;2016-11-15 00:00:00.000;2016;DCG;1199;;2016-11-15 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;113426;438141
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2016/196;DDT Campionatura Cliente;196;2016-03-17 00:00:00.000;2016;DCG;196;;2016-03-17 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;77306;412926
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2016/482;DDT Campionatura Cliente;482;2016-05-11 00:00:00.000;2016;DCG;482;;2016-05-11 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;85347;418663
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2016/76;DDT Campionatura Cliente;76;2016-02-18 00:00:00.000;2016;DCG;76;;2016-02-18 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;72474;409615
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2016/812;DDT Campionatura Cliente;812;2016-08-30 00:00:00.000;2016;DCG;812;;2016-08-30 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;101553;429447
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2016/836;DDT Campionatura Cliente;836;2016-09-01 00:00:00.000;2016;DCG;836;;2016-09-01 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;101874;429732
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2016/857;DDT Campionatura Cliente;857;2016-09-01 00:00:00.000;2016;DCG;857;;2016-09-01 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;101911;429765
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2016/86;DDT Campionatura Cliente;86;2016-02-18 00:00:00.000;2016;DCG;86;;2016-02-18 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;72489;409627
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2017/110;DDT Campionatura Cliente;110;2017-02-24 00:00:00.000;2017;DCG;110;;2017-02-24 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;126979;448175
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2017/154;DDT Campionatura Cliente;154;2017-02-27 00:00:00.000;2017;DCG;154;;2017-02-27 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;127190;448343
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2017/233;DDT Campionatura Cliente;233;2017-02-27 00:00:00.000;2017;DCG;233;;2017-02-27 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;127581;448429
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2017/248;DDT Campionatura Cliente;248;2017-02-27 00:00:00.000;2017;DCG;248;;2017-02-27 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;127596;448449
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2017/313;DDT Campionatura Cliente;313;2017-04-13 00:00:00.000;2017;DCG;313;;2017-04-13 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;137203;454024
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2017/330;DDT Campionatura Cliente;330;2017-04-13 00:00:00.000;2017;DCG;330;;2017-04-13 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;137221;454045
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2017/447;DDT Campionatura Cliente;447;2017-06-06 00:00:00.000;2017;DCG;447;;2017-06-06 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;145099;459752
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2017/471;DDT Campionatura Cliente;471;2017-06-07 00:00:00.000;2017;DCG;471;;2017-06-07 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;145312;459897
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;DCG/2017/575;DDT Campionatura Cliente;575;2017-06-20 00:00:00.000;2017;DCG;575;;2017-06-20 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;147600;461405
C   650;C.E.C. COSMO DE.VI. SL;;NULL;DCG/2016/1087;DDT Campionatura Cliente;1087;2016-11-11 00:00:00.000;2016;DCG;1087;;2016-11-11 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;112793;437657
C   650;C.E.C. COSMO DE.VI. SL;;NULL;DCG/2016/489;DDT Campionatura Cliente;489;2016-05-11 00:00:00.000;2016;DCG;489;;2016-05-11 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;0;418671
C   650;C.E.C. COSMO DE.VI. SL;;NULL;DCG/2016/660;DDT Campionatura Cliente;660;2016-06-20 00:00:00.000;2016;DCG;660;;2016-06-20 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;91765;423016
C   650;C.E.C. COSMO DE.VI. SL;;NULL;DCG/2017/564;DDT Campionatura Cliente;564;2017-06-09 00:00:00.000;2017;DCG;564;;2017-06-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;145838;460307
C   650;C.E.C. COSMO DE.VI. SL;;NULL;DCG/2017/855;DDT Campionatura Cliente;855;2017-08-04 00:00:00.000;2017;DCG;855;;2017-08-04 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;155026;466994
C  2754;CADILHAC;A    68;ORKILA MAROC;DCG/2016/314;DDT Campionatura Cliente;314;2016-03-25 00:00:00.000;2016;DCG;314;;2016-03-25 00:00:00.000;CFR CASABLANCA;60 GG DATA B/L;NULL;NULL;;0;413796
C  1897;CAPEL COSMETICS SL;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;DCG/2016/711;DDT Campionatura Cliente;711;2016-06-23 00:00:00.000;2016;DCG;711;;2016-06-23 00:00:00.000;DAP BARCELLONA;RIM.DIR.90 GG DF;NULL;NULL;;92667;423639
C  1897;CAPEL COSMETICS SL;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;DCG/2017/70;DDT Campionatura Cliente;70;2017-02-23 00:00:00.000;2017;DCG;70;;2017-02-23 00:00:00.000;DAP BARCELLONA;RIM.DIR.90 GG DF;NULL;NULL;;126795;448017
C  1897;CAPEL COSMETICS SL;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;DCG/2017/909;DDT Campionatura Cliente;909;2017-08-04 00:00:00.000;2017;DCG;909;;2017-08-04 00:00:00.000;DAP BARCELLONA;RIM.DIR.90 GG DF;NULL;NULL;;155096;467051
C  1709;CASA KIRIKO S.L.;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;DCG/2016/266;DDT Campionatura Cliente;266;2016-03-24 00:00:00.000;2016;DCG;266;;2016-03-24 00:00:00.000;DAP CIUDAD REAL;RIM.DIR.90 GG DF;NULL;NULL;;0;413643
C  1709;CASA KIRIKO S.L.;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;DCG/2016/6;DDT Campionatura Cliente;6;2016-01-26 00:00:00.000;2016;DCG;6;;2016-01-26 00:00:00.000;DAP CIUDAD REAL;RIM.DIR.90 GG DF;NULL;NULL;;68319;406655
C  2154;CHEM BEST INDUSTRIES CO LTD;;NULL;DCG/2016/1228;DDT Campionatura Cliente;1228;2016-12-14 00:00:00.000;2016;DCG;1228;;2016-12-14 00:00:00.000;CIF KEELUNG;ANTICIPATO;NULL;NULL;HonorChem Co. Ltd  No.5-100, Guanghua St., Xinshi Dist Tainan City 744, Taiwan-REP. OF CHINA;117632;441292
C  2154;CHEM BEST INDUSTRIES CO LTD;;NULL;DCG/2016/517;DDT Campionatura Cliente;517;2016-05-13 00:00:00.000;2016;DCG;517;;2016-05-13 00:00:00.000;CIF KEELUNG;ANTICIPATO;NULL;NULL;;0;419118
C  2154;CHEM BEST INDUSTRIES CO LTD;;NULL;DCG/2016/567;DDT Campionatura Cliente;567;2016-05-17 00:00:00.000;2016;DCG;567;;2016-05-17 00:00:00.000;CIF KEELUNG;ANTICIPATO;NULL;NULL;;86538;419418
C  2154;CHEM BEST INDUSTRIES CO LTD;;NULL;DCG/2017/276;DDT Campionatura Cliente;276;2017-03-09 00:00:00.000;2017;DCG;276;;2017-03-09 00:00:00.000;CIF KEELUNG;ANTICIPATO;NULL;NULL;Connell Bros. (Taiwan), Ltd.  12F., No.102, Guangfu S. Rd.,  Da’an Dist., Taipei City 106, Taiwan (R.O.C.);129182;449779
C  2154;CHEM BEST INDUSTRIES CO LTD;;NULL;DCG/2017/933;DDT Campionatura Cliente;933;2017-08-04 00:00:00.000;2017;DCG;933;;2017-08-04 00:00:00.000;CIF KEELUNG;ANTICIPATO;NULL;NULL;Connell Bros. (Taiwan), Ltd.  12F., No.102, Guangfu S. Rd., Da’an Dist.,  Taipei City 106, Taiwan (R.O.C.);155132;467087
C  2154;CHEM BEST INDUSTRIES CO LTD;;NULL;DCG/2017/96;DDT Campionatura Cliente;96;2017-02-23 00:00:00.000;2017;DCG;96;;2017-02-23 00:00:00.000;CIF KEELUNG;ANTICIPATO;NULL;NULL;;126866;448056
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/1002;DDT Campionatura Cliente;1002;2016-10-27 00:00:00.000;2016;DCG;1002;;2016-10-27 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;110310;436061
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/1021;DDT Campionatura Cliente;1021;2016-11-03 00:00:00.000;2016;DCG;1021;;2016-11-03 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;0;436667
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/1022;DDT Campionatura Cliente;1022;2016-11-03 00:00:00.000;2016;DCG;1022;;2016-11-03 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;0;436673
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/1023;DDT Campionatura Cliente;1023;2016-11-03 00:00:00.000;2016;DCG;1023;;2016-11-03 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;0;436675
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/1024;DDT Campionatura Cliente;1024;2016-11-03 00:00:00.000;2016;DCG;1024;;2016-11-03 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;0;436716
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/1025;DDT Campionatura Cliente;1025;2016-11-03 00:00:00.000;2016;DCG;1025;;2016-11-03 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;0;436717
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/1026;DDT Campionatura Cliente;1026;2016-11-03 00:00:00.000;2016;DCG;1026;;2016-11-03 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;0;436718
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/106;DDT Campionatura Cliente;106;2016-02-22 00:00:00.000;2016;DCG;106;;2016-02-22 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;73246;409936
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/109;DDT Campionatura Cliente;109;2016-02-22 00:00:00.000;2016;DCG;109;;2016-02-22 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;73251;409940
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/112;DDT Campionatura Cliente;112;2016-02-22 00:00:00.000;2016;DCG;112;;2016-02-22 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;73258;409945
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/118;DDT Campionatura Cliente;118;2016-02-22 00:00:00.000;2016;DCG;118;;2016-02-22 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;73266;409953
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/120;DDT Campionatura Cliente;120;2016-02-22 00:00:00.000;2016;DCG;120;;2016-02-22 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;73271;409955
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/123;DDT Campionatura Cliente;123;2016-02-22 00:00:00.000;2016;DCG;123;;2016-02-22 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;73275;409958
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/1268;DDT Campionatura Cliente;1268;2016-12-15 00:00:00.000;2016;DCG;1268;;2016-12-15 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;0;441610
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/146;DDT Campionatura Cliente;146;2016-03-16 00:00:00.000;2016;DCG;146;;2016-03-16 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;NULL;412611
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/157;DDT Campionatura Cliente;157;2016-03-16 00:00:00.000;2016;DCG;157;;2016-03-16 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;ICR SPA STRADA PROV.LE 25 KM 2,80 LODI LO;76968;412624
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/158;DDT Campionatura Cliente;158;2016-03-16 00:00:00.000;2016;DCG;158;;2016-03-16 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;76980;412625
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/161;DDT Campionatura Cliente;161;2016-03-16 00:00:00.000;2016;DCG;161;;2016-03-16 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;77007;412628
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/175;DDT Campionatura Cliente;175;2016-03-16 00:00:00.000;2016;DCG;175;;2016-03-16 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;77099;412684
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/176;DDT Campionatura Cliente;176;2016-03-16 00:00:00.000;2016;DCG;176;;2016-03-16 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;77100;412688
C  1117;CHEMSERVICE SPA;;NULL;DCG/2016/197;DDT Campionatura Cliente;197;2016-03-17 00:00:00.000;2016;DCG;197;;2016-03-17 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;77307;412927
