CODCLIFOR;RAGIONESOCIALE;CODAGENTE1;AGENTE;DOCUMENTO;TIPODOCUMENTO;NUMRIFDOC;DATARIFDOC;ESERCIZIO;TIPODOC;NUMERODOC;BIS;DATADOC;INCOTERM;DESCRIZIONEPAGAMENTO;DATASCADENZA;IMPORTOSCEURO;DESTINAZIONE;IDOBJECT;EXPORTCRM
C  2555;BELPHARM-CSKL LLC;;NULL;OCG/2016/199;ORDINE CAMPION. GRATUITA;E-MAIL;2016-02-15 00:00:00.000;2016;OCG;199;;2016-02-16 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;;71924;409093
C  2555;BELPHARM-CSKL LLC;;NULL;OCG/2016/581;ORDINE CAMPION. GRATUITA;E-MAIL;2016-05-17 00:00:00.000;2016;OCG;581;;2016-05-18 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;86625;419473
C  2555;BELPHARM-CSKL LLC;;NULL;OCG/2017/1020;ORDINE CAMPION. GRATUITA;e-mail;2017-09-07 00:00:00.000;2017;OCG;1020;;2017-09-12 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;158353;469552
C  2555;BELPHARM-CSKL LLC;;NULL;OCG/2017/113;ORDINE CAMPION. GRATUITA;E-MAIL;2017-02-01 00:00:00.000;2017;OCG;113;;2017-02-01 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;123137;445316
C  2555;BELPHARM-CSKL LLC;;NULL;OCG/2017/302;ORDINE CAMPION. GRATUITA;E-MAIL;2017-03-13 00:00:00.000;2017;OCG;302;;2017-03-20 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;131313;451094
C  2555;BELPHARM-CSKL LLC;;NULL;OCG/2017/417;ORDINE CAMPION. GRATUITA;E-MAIL;2017-04-12 00:00:00.000;2017;OCG;417;;2017-04-13 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;136969;453946
C  2555;BELPHARM-CSKL LLC;;NULL;OCG/2017/435;ORDINE CAMPION. GRATUITA;E-MAIL;2017-04-14 00:00:00.000;2017;OCG;435;;2017-04-14 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;137355;454179
C  2555;BELPHARM-CSKL LLC;;NULL;OCG/2017/507;ORDINE CAMPION. GRATUITA;E-MAIL;2017-04-28 00:00:00.000;2017;OCG;507;;2017-05-03 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;139290;455686
C  2555;BELPHARM-CSKL LLC;;NULL;OCG/2017/588;ORDINE CAMPION. GRATUITA;E-MAIL;2017-05-17 00:00:00.000;2017;OCG;588;;2017-05-17 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;PTO#06529 KOLYADICHI-AVTO PROMZONA KOLYADICHI, 39 BABUSHKINA STR. CUSTOMS WAREHOUSE BA-06001 MINSK- BELARUS;141767;457456
C  2395;BEMA COSMETICI S.a.S.;;NULL;OCG/2016/1128;ORDINE CAMPION. GRATUITA;E-MAIL AM;2016-10-17 00:00:00.000;2016;OCG;1128;;2016-10-17 00:00:00.000;NULL;VISTA FATTURA;NULL;NULL;;108626;434722
C  2395;BEMA COSMETICI S.a.S.;;NULL;OCG/2017/104;ORDINE CAMPION. GRATUITA;E-MAIL;2017-01-30 00:00:00.000;2017;OCG;104;;2017-01-30 00:00:00.000;NULL;VISTA FATTURA;NULL;NULL;;122826;445091
C  2395;BEMA COSMETICI S.a.S.;;NULL;OCG/2017/158;ORDINE CAMPION. GRATUITA;E-MAIL A.M.;2017-02-10 00:00:00.000;2017;OCG;158;;2017-02-10 00:00:00.000;NULL;VISTA FATTURA;NULL;NULL;;124554;446383
C  2395;BEMA COSMETICI S.a.S.;;NULL;OCG/2017/94;ORDINE CAMPION. GRATUITA;94;2017-01-30 00:00:00.000;2017;OCG;94;;2017-01-30 00:00:00.000;NULL;VISTA FATTURA;NULL;NULL;;122791;445065
C  3001;BERGOIL ITALIANA SRL;;NULL;OCG/2017/1034;ORDINE CAMPION. GRATUITA;1034;2017-09-15 00:00:00.000;2017;OCG;1034;;2017-09-15 00:00:00.000;NULL;NULL;NULL;NULL;;158779;470076
C  1988;BERIOSKA SL;;NULL;OCG/2016/1116;ORDINE CAMPION. GRATUITA;1116;2016-10-13 00:00:00.000;2016;OCG;1116;;2016-10-13 00:00:00.000;DAP VALENCIA;RIM.DIR.90 GG DF FM;NULL;NULL;;108311;434505
C   289;BETTARI DETERGENTI SRL;;NULL;OCG/2016/267;ORDINE CAMPION. GRATUITA;267;2016-02-26 00:00:00.000;2016;OCG;267;;2016-02-26 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;;74050;410605
C  2847;BIFFIGNANDI SPA;;NULL;OCG/2016/578;ORDINE CAMPION. GRATUITA;578;2016-05-17 00:00:00.000;2016;OCG;578;;2016-05-17 00:00:00.000;NULL;NULL;NULL;NULL;;86265;419347
C  2847;BIFFIGNANDI SPA;;NULL;OCG/2017/611;ORDINE CAMPION. GRATUITA;611;2017-05-22 00:00:00.000;2017;OCG;611;;2017-05-22 00:00:00.000;FRANCO DESTINO;ANTICIPATO;NULL;NULL;;142694;457969
C  2847;BIFFIGNANDI SPA;;NULL;OCG/2017/671;ORDINE CAMPION. GRATUITA;671;2017-06-05 00:00:00.000;2017;OCG;671;;2017-06-05 00:00:00.000;FRANCO DESTINO;ANTICIPATO;NULL;NULL;;144475;459418
C  2552;BIOFARMA SPA non utilizzare;A    62;SILVIA MORARA;OCG/2016/1096;ORDINE CAMPION. GRATUITA;1096;2016-10-10 00:00:00.000;2016;OCG;1096;;2016-10-10 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;107731;433964
C  2552;BIOFARMA SPA non utilizzare;A    62;SILVIA MORARA;OCG/2016/407;ORDINE CAMPION. GRATUITA;407;2016-04-01 00:00:00.000;2016;OCG;407;;2016-04-01 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;79082;414384
C  2552;BIOFARMA SPA non utilizzare;A    62;SILVIA MORARA;OCG/2016/812;ORDINE CAMPION. GRATUITA;812;2016-07-12 00:00:00.000;2016;OCG;812;;2016-07-12 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;95771;425686
C  2552;BIOFARMA SPA non utilizzare;A    62;SILVIA MORARA;OCG/2016/920;ORDINE CAMPION. GRATUITA;920;2016-08-29 00:00:00.000;2016;OCG;920;;2016-08-29 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;101407;429232
C  2552;BIOFARMA SPA non utilizzare;A    62;SILVIA MORARA;OCG/2017/650;ORDINE CAMPION. GRATUITA;650;2017-05-30 00:00:00.000;2017;OCG;650;;2017-05-30 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;143866;458800
C  2912;BIOKIMICA;;NULL;OCG/2017/52;ORDINE CAMPION. GRATUITA;52;2017-01-19 00:00:00.000;2017;OCG;52;;2017-01-19 00:00:00.000;NULL;NULL;NULL;NULL;;121021;443911
C  2116;BIOLIFE SRL;;NULL;OCG/2016/83;ORDINE CAMPION. GRATUITA;83;2016-01-22 00:00:00.000;2016;OCG;83;;2016-01-22 00:00:00.000;FRANCO DESTINO;RB 30 GG DF FM AL 10;NULL;NULL;;67956;406260
C  2116;BIOLIFE SRL;;NULL;OCG/2017/226;ORDINE CAMPION. GRATUITA;226;2017-02-28 00:00:00.000;2017;OCG;226;;2017-02-28 00:00:00.000;FRANCO DESTINO;RB 30 GG DF FM AL 10;NULL;NULL;;127326;448565
C  2116;BIOLIFE SRL;;NULL;OCG/2017/344;ORDINE CAMPION. GRATUITA;344;2017-03-28 00:00:00.000;2017;OCG;344;;2017-03-28 00:00:00.000;FRANCO DESTINO;RB 30 GG DF FM AL 10;NULL;NULL;;132251;451932
C  2116;BIOLIFE SRL;;NULL;OCG/2017/422;ORDINE CAMPION. GRATUITA;E-MAIL;2017-04-13 00:00:00.000;2017;OCG;422;;2017-04-13 00:00:00.000;FRANCO DESTINO;RB 30 GG DF FM AL 10;NULL;NULL;;136978;453955
C  1398;BIOSAMIA SRL;A     2;GIGLIOCHEM S.a.S.;OCG/2017/868;ORDINE CAMPION. GRATUITA;CAM12/08;2017-07-18 00:00:00.000;2017;OCG;868;;2017-07-18 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;BIOSAMIA SRL VIA DELLE INDUSTRIE, 5/A SPELLO PG;152081;464824
C   107;BOLTON  MANITOBA SPA;;NULL;OCG/2016/1142;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-20 00:00:00.000;2016;OCG;1142;;2016-10-20 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;DEOFLOR SPA VIA VESPOLATE, 48 CONFIENZA PV;109158;435172
C   107;BOLTON  MANITOBA SPA;;NULL;OCG/2016/1151;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-24 00:00:00.000;2016;OCG;1151;;2016-10-24 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;DEOFLOR SPA VIA VESPOLATE, 48 CONFIENZA PV;109554;435495
C   107;BOLTON  MANITOBA SPA;;NULL;OCG/2016/1315;ORDINE CAMPION. GRATUITA;E-MAIL;2016-12-01 00:00:00.000;2016;OCG;1315;;2016-12-01 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;BOLTON  MANITOBA SPA VIA DE GASPERI 3 NOVA M.SE MB;115898;440078
C   107;BOLTON  MANITOBA SPA;;NULL;OCG/2016/218;ORDINE CAMPION. GRATUITA;E-MAIL BETTY;2016-02-19 00:00:00.000;2016;OCG;218;;2016-02-19 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;BOLTON  MANITOBA SPA VIA DE GASPERI 3 NOVA M.SE MB;72541;409670
C   107;BOLTON  MANITOBA SPA;;NULL;OCG/2016/672;ORDINE CAMPION. GRATUITA;TELEFONATA S.F.;2016-06-09 00:00:00.000;2016;OCG;672;;2016-06-09 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;BOLTON  MANITOBA SPA VIA DE GASPERI 3 NOVA M.SE MB;90011;421897
C   107;BOLTON  MANITOBA SPA;;NULL;OCG/2017/862;ORDINE CAMPION. GRATUITA;E-MAIL;2017-07-18 00:00:00.000;2017;OCG;862;;2017-07-18 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;BOLTON  MANITOBA SPA VIA DE GASPERI 3 NOVA M.SE MB;152055;464782
C   107;BOLTON  MANITOBA SPA;;NULL;OCG/2017/991;ORDINE CAMPION. GRATUITA;57/2017;2017-09-05 00:00:00.000;2017;OCG;991;;2017-09-05 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;DEOFLOR SPA VIA VESPOLATE, 48 CONFIENZA PV;157350;468902
C   725;BORMAN ITALIANA S.R.L.;;NULL;OCG/2016/728;ORDINE CAMPION. GRATUITA;728;2016-06-22 00:00:00.000;2016;OCG;728;;2016-06-22 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;92459;423449
C   725;BORMAN ITALIANA S.R.L.;;NULL;OCG/2017/541;ORDINE CAMPION. GRATUITA;541;2017-05-09 00:00:00.000;2017;OCG;541;;2017-05-09 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;140112;456398
C   884;BOTTEGA VERDE SRL;;NULL;OCG/2016/1070;ORDINE CAMPION. GRATUITA;1070;2016-10-04 00:00:00.000;2016;OCG;1070;;2016-10-04 00:00:00.000;FRANCO DESTINO;RIM.DIR 90 GG DF FM AL 10;NULL;NULL;BOTTEGA VERDE SRL STRADA PER SACCA 68  COLORNO PR;107049;433385
C   884;BOTTEGA VERDE SRL;;NULL;OCG/2016/404;ORDINE CAMPION. GRATUITA;404;2016-04-01 00:00:00.000;2016;OCG;404;;2016-04-01 00:00:00.000;FRANCO DESTINO;RIM.DIR 90 GG DF FM AL 10;NULL;NULL;BOTTEGA VERDE SRL STRADA PER SACCA 68  COLORNO PR;78948;414275
C   884;BOTTEGA VERDE SRL;;NULL;OCG/2017/896;ORDINE CAMPION. GRATUITA;896;2017-07-21 00:00:00.000;2017;OCG;896;;2017-07-21 00:00:00.000;FRANCO DESTINO;RIM.DIR 90 GG DF FM AL 10;NULL;NULL;BOTTEGA VERDE SRL STRADA PER SACCA 68  COLORNO PR;152912;465462
C   884;BOTTEGA VERDE SRL;;NULL;OCG/2017/925;ORDINE CAMPION. GRATUITA;925;2017-08-01 00:00:00.000;2017;OCG;925;;2017-08-01 00:00:00.000;FRANCO DESTINO;RIM.DIR 90 GG DF FM AL 10;NULL;NULL;BOTTEGA VERDE SRL STRADA PER SACCA 68  COLORNO PR;154207;466415
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2016/1189;ORDINE CAMPION. GRATUITA;1189;2016-11-04 00:00:00.000;2016;OCG;1189;;2016-11-04 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;111265;436761
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2016/1374;ORDINE CAMPION. GRATUITA;1374;2016-12-19 00:00:00.000;2016;OCG;1374;;2016-12-19 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;118556;441859
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2016/1386;ORDINE CAMPION. GRATUITA;1386;2016-12-22 00:00:00.000;2016;OCG;1386;;2016-12-22 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;118847;442255
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2016/168;ORDINE CAMPION. GRATUITA;168;2016-02-09 00:00:00.000;2016;OCG;168;;2016-02-09 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;70906;408272
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2016/173;ORDINE CAMPION. GRATUITA;173;2016-02-09 00:00:00.000;2016;OCG;173;;2016-02-09 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;71024;408353
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2016/283;ORDINE CAMPION. GRATUITA;283;2016-03-03 00:00:00.000;2016;OCG;283;;2016-03-03 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;75010;411138
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2016/469;ORDINE CAMPION. GRATUITA;469;2016-04-19 00:00:00.000;2016;OCG;469;;2016-04-19 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;82205;416213
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2016/845;ORDINE CAMPION. GRATUITA;845;2016-07-21 00:00:00.000;2016;OCG;845;;2016-07-21 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;97174;426971
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2016/846;ORDINE CAMPION. GRATUITA;846;2016-07-21 00:00:00.000;2016;OCG;846;;2016-07-21 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;97178;426975
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2016/872;ORDINE CAMPION. GRATUITA;872;2016-07-26 00:00:00.000;2016;OCG;872;;2016-07-26 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;98350;427459
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2017/107;ORDINE CAMPION. GRATUITA;107;2017-01-31 00:00:00.000;2017;OCG;107;;2017-01-31 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;122919;445173
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2017/206;ORDINE CAMPION. GRATUITA;206;2017-02-21 00:00:00.000;2017;OCG;206;;2017-02-21 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;126289;447477
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2017/343;ORDINE CAMPION. GRATUITA;343;2017-03-28 00:00:00.000;2017;OCG;343;;2017-03-28 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;132250;451931
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2017/352;ORDINE CAMPION. GRATUITA;352;2017-03-29 00:00:00.000;2017;OCG;352;;2017-03-29 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;133176;452086
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2017/47;ORDINE CAMPION. GRATUITA;47;2017-01-18 00:00:00.000;2017;OCG;47;;2017-01-18 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;120819;443777
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2017/574;ORDINE CAMPION. GRATUITA;574;2017-05-15 00:00:00.000;2017;OCG;574;;2017-05-15 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;141267;457184
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2017/626;ORDINE CAMPION. GRATUITA;626;2017-05-24 00:00:00.000;2017;OCG;626;;2017-05-24 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;143198;458257
C  2016;BREGAGLIO PERSONAL CARE SRL;;NULL;OCG/2017/723;ORDINE CAMPION. GRATUITA;723;2017-06-14 00:00:00.000;2017;OCG;723;;2017-06-14 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;146653;460834
C   650;C.E.C. COSMO DE.VI. SL;;NULL;OCG/2016/1210;ORDINE CAMPION. GRATUITA;1210;2016-11-10 00:00:00.000;2016;OCG;1210;;2016-11-10 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;112638;437435
C   650;C.E.C. COSMO DE.VI. SL;;NULL;OCG/2016/387;ORDINE CAMPION. GRATUITA;E-MAIL;2016-03-24 00:00:00.000;2016;OCG;387;;2016-03-24 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;78190;413696
C   650;C.E.C. COSMO DE.VI. SL;;NULL;OCG/2016/596;ORDINE CAMPION. GRATUITA;596;2016-05-20 00:00:00.000;2016;OCG;596;;2016-05-20 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;87132;419898
C   650;C.E.C. COSMO DE.VI. SL;;NULL;OCG/2017/217;ORDINE CAMPION. GRATUITA;217;2017-02-22 00:00:00.000;2017;OCG;217;;2017-02-22 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;126583;447895
C   650;C.E.C. COSMO DE.VI. SL;;NULL;OCG/2017/779;ORDINE CAMPION. GRATUITA;779;2017-06-26 00:00:00.000;2017;OCG;779;;2017-06-26 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;148456;462199
C  2754;CADILHAC;A    68;ORKILA MAROC;OCG/2016/202;ORDINE CAMPION. GRATUITA;E-MAIL;2016-02-16 00:00:00.000;2016;OCG;202;;2016-02-16 00:00:00.000;CFR CASABLANCA;60 GG DATA B/L;NULL;NULL;;71956;409125
C  1897;CAPEL COSMETICS SL;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;OCG/2016/696;ORDINE CAMPION. GRATUITA;e-mail;2016-06-15 00:00:00.000;2016;OCG;696;;2016-06-15 00:00:00.000;DAP BARCELLONA;RIM.DIR.90 GG DF;NULL;NULL;;90962;422565
C  1897;CAPEL COSMETICS SL;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;OCG/2017/23;ORDINE CAMPION. GRATUITA;E-MAIL;2017-01-11 00:00:00.000;2017;OCG;23;;2017-01-11 00:00:00.000;DAP BARCELLONA;RIM.DIR.90 GG DF;NULL;NULL;;119824;442948
C  1897;CAPEL COSMETICS SL;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;OCG/2017/802;ORDINE CAMPION. GRATUITA;E-MAIL;2017-06-28 00:00:00.000;2017;OCG;802;;2017-06-30 00:00:00.000;DAP BARCELLONA;RIM.DIR.90 GG DF;NULL;NULL;;149313;462844
C  1709;CASA KIRIKO S.L.;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;OCG/2016/302;ORDINE CAMPION. GRATUITA;e-mail;2016-03-03 00:00:00.000;2016;OCG;302;;2016-03-07 00:00:00.000;DAP CIUDAD REAL;RIM.DIR.90 GG DF;NULL;NULL;;75624;411568
C  1709;CASA KIRIKO S.L.;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;OCG/2016/93;ORDINE CAMPION. GRATUITA;E-MAIL;2016-01-21 00:00:00.000;2016;OCG;93;;2016-01-25 00:00:00.000;DAP CIUDAD REAL;RIM.DIR.90 GG DF;NULL;NULL;;68302;406625
C  2154;CHEM BEST INDUSTRIES CO LTD;;NULL;OCG/2016/1247;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-16 00:00:00.000;2016;OCG;1247;;2016-11-18 00:00:00.000;CIF KEELUNG;ANTICIPATO;NULL;NULL;HonorChem Co. Ltd  No.5-100, Guanghua St., Xinshi Dist Tainan City 744, Taiwan-REP. OF CHINA;113949;438612
C  2154;CHEM BEST INDUSTRIES CO LTD;;NULL;OCG/2016/1298;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-28 00:00:00.000;2016;OCG;1298;;2016-11-29 00:00:00.000;CIF KEELUNG;ANTICIPATO;NULL;NULL;;115301;439664
C  2154;CHEM BEST INDUSTRIES CO LTD;;NULL;OCG/2016/514;ORDINE CAMPION. GRATUITA;E-MAIL;2016-04-26 00:00:00.000;2016;OCG;514;;2016-04-29 00:00:00.000;CIF KEELUNG;ANTICIPATO;NULL;NULL;;83443;417274
C  2154;CHEM BEST INDUSTRIES CO LTD;;NULL;OCG/2016/53;ORDINE CAMPION. GRATUITA;E-mail;2016-01-12 00:00:00.000;2016;OCG;53;;2016-01-15 00:00:00.000;CIF KEELUNG;ANTICIPATO;NULL;NULL;;67427;405554
C  2154;CHEM BEST INDUSTRIES CO LTD;;NULL;OCG/2017/235;ORDINE CAMPION. GRATUITA;E-MAIL;2017-02-16 00:00:00.000;2017;OCG;235;;2017-03-01 00:00:00.000;CIF KEELUNG;ANTICIPATO;NULL;NULL;Connell Bros. (Taiwan), Ltd.  12F., No.102, Guangfu S. Rd., Da’an Dist.,  Taipei City 106, Taiwan (R.O.C.);127861;448865
C  2154;CHEM BEST INDUSTRIES CO LTD;;NULL;OCG/2017/255;ORDINE CAMPION. GRATUITA;E-MAIL;2017-02-22 00:00:00.000;2017;OCG;255;;2017-03-07 00:00:00.000;CIF KEELUNG;ANTICIPATO;NULL;NULL;Connell Bros. (Taiwan), Ltd.  12F., No.102, Guangfu S. Rd.,  Da’an Dist., Taipei City 106, Taiwan (R.O.C.);128631;449531
C  1117;CHEMSERVICE SPA;;NULL;OCG/2016/1021;ORDINE CAMPION. GRATUITA;1021;2016-09-21 00:00:00.000;2016;OCG;1021;;2016-09-21 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;104944;432042
C  1117;CHEMSERVICE SPA;;NULL;OCG/2016/1023;ORDINE CAMPION. GRATUITA;1023;2016-09-21 00:00:00.000;2016;OCG;1023;;2016-09-21 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;104949;432046
C  1117;CHEMSERVICE SPA;;NULL;OCG/2016/1032;ORDINE CAMPION. GRATUITA;1032;2016-09-23 00:00:00.000;2016;OCG;1032;;2016-09-23 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;105539;432302
C  1117;CHEMSERVICE SPA;;NULL;OCG/2016/1039;ORDINE CAMPION. GRATUITA;1039;2016-09-27 00:00:00.000;2016;OCG;1039;;2016-09-27 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;105962;432569
C  1117;CHEMSERVICE SPA;;NULL;OCG/2016/1041;ORDINE CAMPION. GRATUITA;1041;2016-09-27 00:00:00.000;2016;OCG;1041;;2016-09-27 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;105988;432592
C  1117;CHEMSERVICE SPA;;NULL;OCG/2016/1042;ORDINE CAMPION. GRATUITA;1042;2016-09-27 00:00:00.000;2016;OCG;1042;;2016-09-27 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;105990;432594
C  1117;CHEMSERVICE SPA;;NULL;OCG/2016/1046;ORDINE CAMPION. GRATUITA;1046;2016-09-28 00:00:00.000;2016;OCG;1046;;2016-09-28 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;106073;432653
C  1117;CHEMSERVICE SPA;;NULL;OCG/2016/1050;ORDINE CAMPION. GRATUITA;1050;2016-09-29 00:00:00.000;2016;OCG;1050;;2016-09-29 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;106246;432912
C  1117;CHEMSERVICE SPA;;NULL;OCG/2016/1051;ORDINE CAMPION. GRATUITA;1051;2016-09-29 00:00:00.000;2016;OCG;1051;;2016-09-29 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;106247;432913
C  1117;CHEMSERVICE SPA;;NULL;OCG/2016/110;ORDINE CAMPION. GRATUITA;110;2016-01-28 00:00:00.000;2016;OCG;110;;2016-01-28 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;68638;406940
C  1117;CHEMSERVICE SPA;;NULL;OCG/2016/1133;ORDINE CAMPION. GRATUITA;1133;2016-10-18 00:00:00.000;2016;OCG;1133;;2016-10-18 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;108758;434824
