CODCLIFOR;RAGIONESOCIALE;CODAGENTE1;AGENTE;DOCUMENTO;TIPODOCUMENTO;NUMRIFDOC;DATARIFDOC;ESERCIZIO;TIPODOC;NUMERODOC;BIS;DATADOC;INCOTERM;DESCRIZIONEPAGAMENTO;DATASCADENZA;IMPORTOSCEURO;DESTINAZIONE;IDOBJECT;EXPORTCRM
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/1519;Fatt. clienti italia;1519;2017-04-07 00:00:00.000;2017;FTI;1519;;2017-04-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-07-31 00:00:00.000;7318.7800;;136862;453779
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/1664;Fatt. clienti italia;1664;2017-04-14 00:00:00.000;2017;FTI;1664;;2017-04-14 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-07-31 00:00:00.000;12538.5500;;138370;454553
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/182;Fatt. clienti italia;182;2017-01-20 00:00:00.000;2017;FTI;182;;2017-01-20 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-04-30 00:00:00.000;12460.4700;;122541;444712
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/1894;Fatt. clienti italia;1894;2017-04-28 00:00:00.000;2017;FTI;1894;;2017-04-28 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-07-31 00:00:00.000;3466.0200;;140130;455784
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/1990;Fatt. clienti italia;1990;2017-05-05 00:00:00.000;2017;FTI;1990;;2017-05-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;19486.1500;;141342;456688
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/2128;Fatt. clienti italia;2128;2017-05-12 00:00:00.000;2017;FTI;2128;;2017-05-12 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;12328.1000;;142824;457722
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/2262;Fatt. clienti italia;2262;2017-05-19 00:00:00.000;2017;FTI;2262;;2017-05-19 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;6478.2000;;143765;458345
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/2388;Fatt. clienti italia;2388;2017-05-26 00:00:00.000;2017;FTI;2388;;2017-05-26 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;8285.6300;;144664;458911
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/2588;Fatt. clienti italia;2588;2017-06-09 00:00:00.000;2017;FTI;2588;;2017-06-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;28290.8900;;147411;460684
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/2741;Fatt. clienti italia;2741;2017-06-16 00:00:00.000;2017;FTI;2741;;2017-06-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;8271.6000;;148806;461663
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/2873;Fatt. clienti italia;2873;2017-06-23 00:00:00.000;2017;FTI;2873;;2017-06-23 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;17282.8300;;149682;462636
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/2982;Fatt. clienti italia;2982;2017-06-30 00:00:00.000;2017;FTI;2982;;2017-06-30 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;8079.3300;;150792;463275
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/3101;Fatt. clienti italia;3101;2017-07-07 00:00:00.000;2017;FTI;3101;;2017-07-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-10-31 00:00:00.000;15040.1600;;151915;464228
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/319;Fatt. clienti italia;319;2017-01-31 00:00:00.000;2017;FTI;319;;2017-01-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-04-30 00:00:00.000;1811.7000;;124009;445682
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/3250;Fatt. clienti italia;3250;2017-07-14 00:00:00.000;2017;FTI;3250;;2017-07-14 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-10-31 00:00:00.000;7991.0000;;153212;465133
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/3381;Fatt. clienti italia;3381;2017-07-21 00:00:00.000;2017;FTI;3381;;2017-07-21 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-10-31 00:00:00.000;20290.1300;;154096;465738
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/34;Fatt. clienti italia;34;2017-01-13 00:00:00.000;2017;FTI;34;;2017-01-13 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-04-30 00:00:00.000;12658.2900;;121253;443638
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/3484;Fatt. clienti italia;3484;2017-07-31 00:00:00.000;2017;FTI;3484;;2017-07-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-10-31 00:00:00.000;2069.4300;;155296;466726
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/3690;Fatt. clienti italia;3690;2017-08-25 00:00:00.000;2017;FTI;3690;;2017-08-25 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-11-30 00:00:00.000;17599.1100;;157120;468162
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/3873;Fatt. clienti italia;3873;2017-09-08 00:00:00.000;2017;FTI;3873;;2017-09-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2018-01-10 00:00:00.000;32796.0400;;159098;469700
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/445;Fatt. clienti italia;445;2017-02-03 00:00:00.000;2017;FTI;445;;2017-02-03 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-05-31 00:00:00.000;16303.4700;;125310;446691
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/547;Fatt. clienti italia;547;2017-02-10 00:00:00.000;2017;FTI;547;;2017-02-10 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-05-31 00:00:00.000;9496.4800;;127439;447747
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/674;Fatt. clienti italia;674;2017-02-17 00:00:00.000;2017;FTI;674;;2017-02-17 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-05-31 00:00:00.000;10182.7300;;129076;448753
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/794;Fatt. clienti italia;794;2017-02-28 00:00:00.000;2017;FTI;794;;2017-02-28 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-05-31 00:00:00.000;18530.5800;;129027;449317
C   300;A.C.E.F. SPA AZIENDA CHIMICA FARMACEUTICA;;NULL;FTI/2017/939;Fatt. clienti italia;939;2017-03-03 00:00:00.000;2017;FTI;939;;2017-03-03 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-06-30 00:00:00.000;14701.7300;;129914;450105
C  1489;A.CHI.MO SRL;A     2;GIGLIOCHEM S.a.S.;FTI/2016/509;Fatt. clienti italia;509;2016-02-05 00:00:00.000;2016;FTI;509;;2016-02-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-05-31 00:00:00.000;283.6500;A.CHI.MO SRL VIA B. CELLINI, 69-71-73 MONTEMURLO PO;72068;408996
C  2786;A.G. WONDER SRL;;NULL;FTI/2016/1048;Fatt. clienti italia;1048;2016-03-04 00:00:00.000;2016;FTI;1048;;2016-03-04 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2016-04-30 00:00:00.000;495.6300;;76526;412009
C  2786;A.G. WONDER SRL;;NULL;FTI/2016/1179;Fatt. clienti italia;1179;2016-03-11 00:00:00.000;2016;FTI;1179;;2016-03-11 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2016-04-30 00:00:00.000;495.6300;;77462;412810
C  2786;A.G. WONDER SRL;;NULL;FTI/2016/1583;Fatt. clienti italia;1583;2016-04-08 00:00:00.000;2016;FTI;1583;;2016-04-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2016-05-31 00:00:00.000;160.1300;;80931;415771
C  2786;A.G. WONDER SRL;;NULL;FTI/2016/2611;Fatt. clienti italia;2611;2016-06-10 00:00:00.000;2016;FTI;2611;;2016-06-10 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2016-07-31 00:00:00.000;282.1300;;91728;422434
C  2786;A.G. WONDER SRL;;NULL;FTI/2016/3912;Fatt. clienti italia;3912;2016-09-16 00:00:00.000;2016;FTI;3912;;2016-09-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2016-10-31 00:00:00.000;655.7500;;105470;431909
C  2786;A.G. WONDER SRL;;NULL;FTI/2016/4846;Fatt. clienti italia;4846;2016-11-11 00:00:00.000;2016;FTI;4846;;2016-11-11 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2017-01-10 00:00:00.000;777.7500;;113840;438490
C  2786;A.G. WONDER SRL;;NULL;FTI/2017/3577;Fatt. clienti italia;3577;2017-07-31 00:00:00.000;2017;FTI;3577;;2017-07-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2017-09-10 00:00:00.000;937.8800;;155415;466823
C  2786;A.G. WONDER SRL;;NULL;FTI/2017/507;Fatt. clienti italia;507;2017-02-03 00:00:00.000;2017;FTI;507;;2017-02-03 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2017-03-31 00:00:00.000;244.0000;;125367;446758
C  2886;A.L.P.A. S.p.A.;;NULL;FTI/2016/5068;Fatt. clienti italia;5068;2016-11-25 00:00:00.000;2016;FTI;5068;;2016-11-25 00:00:00.000;FRANCO DESTINO;ANTICIPATO;2016-11-25 00:00:00.000;187.5800;;115662;439845
C  2886;A.L.P.A. S.p.A.;;NULL;FTI/2016/5383;Fatt. clienti italia;5383;2016-12-16 00:00:00.000;2016;FTI;5383;;2016-12-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-02-28 00:00:00.000;750.3000;;118939;442171
C  2886;A.L.P.A. S.p.A.;;NULL;FTI/2017/2713;Fatt. clienti italia;2713;2017-06-09 00:00:00.000;2017;FTI;2713;;2017-06-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-09-10 00:00:00.000;295.8500;;147546;460819
C  2886;A.L.P.A. S.p.A.;;NULL;FTI/2017/914;Fatt. clienti italia;914;2017-02-28 00:00:00.000;2017;FTI;914;;2017-02-28 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-04-30 00:00:00.000;774.7000;F.LLI RENZI LOGISTICA SRL VIA RISORGIMENTO, 28 MAZZO DI RHO MI;129133;449457
C    12;A.V.T.  SRL;;NULL;FTI/2016/1430;Fatt. clienti italia;1430;2016-04-08 00:00:00.000;2016;FTI;1430;;2016-04-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2016-09-10 00:00:00.000;11405.0500;;80950;415603
C    12;A.V.T.  SRL;;NULL;FTI/2016/1914;Fatt. clienti italia;1914;2016-05-06 00:00:00.000;2016;FTI;1914;;2016-05-06 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2016-10-10 00:00:00.000;2781.6000;;86380;418705
C    12;A.V.T.  SRL;;NULL;FTI/2016/212;Fatt. clienti italia;212;2016-01-22 00:00:00.000;2016;FTI;212;;2016-01-22 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2016-06-10 00:00:00.000;11571.2100;;69378;407024
C    12;A.V.T.  SRL;;NULL;FTI/2016/2188;Fatt. clienti italia;2188;2016-05-20 00:00:00.000;2016;FTI;2188;;2016-05-20 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2016-10-10 00:00:00.000;12997.3900;;89775;420603
C    12;A.V.T.  SRL;;NULL;FTI/2016/2842;Fatt. clienti italia;2842;2016-06-30 00:00:00.000;2016;FTI;2842;;2016-06-30 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2016-11-10 00:00:00.000;9704.1200;;95345;424819
C    12;A.V.T.  SRL;;NULL;FTI/2016/3097;Fatt. clienti italia;3097;2016-07-15 00:00:00.000;2016;FTI;3097;;2016-07-15 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2016-12-10 00:00:00.000;4247.5500;;97940;426614
C    12;A.V.T.  SRL;;NULL;FTI/2016/3628;Fatt. clienti italia;3628;2016-09-09 00:00:00.000;2016;FTI;3628;;2016-09-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-02-10 00:00:00.000;13258.4700;;105234;430990
C    12;A.V.T.  SRL;;NULL;FTI/2016/4407;Fatt. clienti italia;4407;2016-10-21 00:00:00.000;2016;FTI;4407;;2016-10-21 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-03-10 00:00:00.000;12802.6800;;111611;435923
C    12;A.V.T.  SRL;;NULL;FTI/2016/5143;Fatt. clienti italia;5143;2016-12-09 00:00:00.000;2016;FTI;5143;;2016-12-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-05-10 00:00:00.000;11054.1800;;118219;441318
C    12;A.V.T.  SRL;;NULL;FTI/2016/566;Fatt. clienti italia;566;2016-02-12 00:00:00.000;2016;FTI;566;;2016-02-12 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2016-07-10 00:00:00.000;4081.6300;;73181;409440
C    12;A.V.T.  SRL;;NULL;FTI/2016/698;Fatt. clienti italia;698;2016-02-19 00:00:00.000;2016;FTI;698;;2016-02-19 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2016-07-10 00:00:00.000;951.6000;;74255;410297
C    12;A.V.T.  SRL;;NULL;FTI/2016/951;Fatt. clienti italia;951;2016-03-04 00:00:00.000;2016;FTI;951;;2016-03-04 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2016-09-10 00:00:00.000;6938.1400;;76458;411910
C    12;A.V.T.  SRL;;NULL;FTI/2017/1267;Fatt. clienti italia;1267;2017-03-24 00:00:00.000;2017;FTI;1267;;2017-03-24 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-09-10 00:00:00.000;5060.5600;;133896;452281
C    12;A.V.T.  SRL;;NULL;FTI/2017/1382;Fatt. clienti italia;1382;2017-03-31 00:00:00.000;2017;FTI;1382;;2017-03-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-09-10 00:00:00.000;256.2000;;135392;452968
C    12;A.V.T.  SRL;;NULL;FTI/2017/1495;Fatt. clienti italia;1495;2017-04-07 00:00:00.000;2017;FTI;1495;;2017-04-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-09-10 00:00:00.000;6929.3600;;136836;453753
C    12;A.V.T.  SRL;;NULL;FTI/2017/1649;Fatt. clienti italia;1649;2017-04-14 00:00:00.000;2017;FTI;1649;;2017-04-14 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-09-10 00:00:00.000;5126.2000;;138355;454538
C    12;A.V.T.  SRL;;NULL;FTI/2017/1969;Fatt. clienti italia;1969;2017-05-05 00:00:00.000;2017;FTI;1969;;2017-05-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-10-10 00:00:00.000;427.0000;;141322;456664
C    12;A.V.T.  SRL;;NULL;FTI/2017/2241;Fatt. clienti italia;2241;2017-05-19 00:00:00.000;2017;FTI;2241;;2017-05-19 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-10-10 00:00:00.000;13725.4900;;143745;458324
C    12;A.V.T.  SRL;;NULL;FTI/2017/2720;Fatt. clienti italia;2720;2017-06-16 00:00:00.000;2017;FTI;2720;;2017-06-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-11-10 00:00:00.000;18707.2400;;148785;461636
C    12;A.V.T.  SRL;;NULL;FTI/2017/2965;Fatt. clienti italia;2965;2017-06-30 00:00:00.000;2017;FTI;2965;;2017-06-30 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-11-10 00:00:00.000;939.4000;;150776;463258
C    12;A.V.T.  SRL;;NULL;FTI/2017/3;Fatt. clienti italia;3;2017-01-13 00:00:00.000;2017;FTI;3;;2017-01-13 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-06-10 00:00:00.000;13871.8900;;121225;443603
C    12;A.V.T.  SRL;;NULL;FTI/2017/3363;Fatt. clienti italia;3363;2017-07-21 00:00:00.000;2017;FTI;3363;;2017-07-21 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-12-10 00:00:00.000;7431.5100;;154078;465719
C    12;A.V.T.  SRL;;NULL;FTI/2017/3843;Fatt. clienti italia;3843;2017-09-08 00:00:00.000;2017;FTI;3843;;2017-09-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2018-02-10 00:00:00.000;14573.8800;;159068;469668
C    12;A.V.T.  SRL;;NULL;FTI/2017/652;Fatt. clienti italia;652;2017-02-17 00:00:00.000;2017;FTI;652;;2017-02-17 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-07-10 00:00:00.000;9134.6300;;129137;448730
C    12;A.V.T.  SRL;;NULL;FTI/2017/919;Fatt. clienti italia;919;2017-03-03 00:00:00.000;2017;FTI;919;;2017-03-03 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM AL 10;2017-09-10 00:00:00.000;3339.1400;;129864;450084
C  2873;ACRIL NOVA S.R.L.;A     2;GIGLIOCHEM S.a.S.;FTI/2016/3918;Fatt. clienti italia;3918;2016-09-16 00:00:00.000;2016;FTI;3918;;2016-09-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2016-11-30 00:00:00.000;125.0500;;105476;431916
C  2873;ACRIL NOVA S.R.L.;A     2;GIGLIOCHEM S.a.S.;FTI/2016/5066;Fatt. clienti italia;5066;2016-11-25 00:00:00.000;2016;FTI;5066;;2016-11-25 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-01-31 00:00:00.000;1418.2500;;115660;439843
C  2873;ACRIL NOVA S.R.L.;A     2;GIGLIOCHEM S.a.S.;FTI/2016/5290;Fatt. clienti italia;5290;2016-12-09 00:00:00.000;2016;FTI;5290;;2016-12-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-02-28 00:00:00.000;850.9500;;118342;441469
C  2873;ACRIL NOVA S.R.L.;A     2;GIGLIOCHEM S.a.S.;FTI/2016/5439;Fatt. clienti italia;5439;2016-12-23 00:00:00.000;2016;FTI;5439;;2016-12-23 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-02-28 00:00:00.000;1701.9000;;118948;442322
C  2873;ACRIL NOVA S.R.L.;A     2;GIGLIOCHEM S.a.S.;FTI/2017/1143;Fatt. clienti italia;1143;2017-03-10 00:00:00.000;2017;FTI;1143;;2017-03-10 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-05-31 00:00:00.000;1701.9000;;133532;450877
C  2873;ACRIL NOVA S.R.L.;A     2;GIGLIOCHEM S.a.S.;FTI/2017/2092;Fatt. clienti italia;2092;2017-05-05 00:00:00.000;2017;FTI;2092;;2017-05-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-07-31 00:00:00.000;1701.9000;;141444;456794
C  2873;ACRIL NOVA S.R.L.;A     2;GIGLIOCHEM S.a.S.;FTI/2017/2553;Fatt. clienti italia;2553;2017-05-31 00:00:00.000;2017;FTI;2553;;2017-05-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-07-31 00:00:00.000;1701.9000;;146083;459583
C  2873;ACRIL NOVA S.R.L.;A     2;GIGLIOCHEM S.a.S.;FTI/2017/3217;Fatt. clienti italia;3217;2017-07-07 00:00:00.000;2017;FTI;3217;;2017-07-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-09-30 00:00:00.000;1701.9000;;152037;464356
C  2873;ACRIL NOVA S.R.L.;A     2;GIGLIOCHEM S.a.S.;FTI/2017/4015;Fatt. clienti italia;4015;2017-09-08 00:00:00.000;2017;FTI;4015;;2017-09-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;2017-11-30 00:00:00.000;1701.9000;;NULL;469857
C  1152;ACTION PIN;A    16;ZSCHIMMER & SCHWARZ - FRANCE;FTE/2016/1106;Fatt. clienti estero;1106;2016-06-22 00:00:00.000;2016;FTE;1106;;2016-06-22 00:00:00.000;DAP VIELLE S.GIRONS;RIM.DIR.60 GG DF;2016-08-21 00:00:00.000;10524.8000;ACTION PIN CHEZ DRT  VIELLE SAINT GIRONS - FRANCE;92088;423358
C  1152;ACTION PIN;A    16;ZSCHIMMER & SCHWARZ - FRANCE;FTE/2016/1345;Fatt. clienti estero;1345;2016-07-26 00:00:00.000;2016;FTE;1345;;2016-07-26 00:00:00.000;DAP VIELLE S.GIRONS;RIM.DIR.60 GG DF;2016-09-24 00:00:00.000;10105.0000;ACTION PIN CHEZ DRT  VIELLE SAINT GIRONS - FRANCE;98319;427428
C  1152;ACTION PIN;A    16;ZSCHIMMER & SCHWARZ - FRANCE;FTE/2016/1577;Fatt. clienti estero;1577;2016-09-12 00:00:00.000;2016;FTE;1577;;2016-09-12 00:00:00.000;DAP VIELLE S.GIRONS;RIM.DIR.60 GG DF;2016-11-11 00:00:00.000;10551.2000;ACTION PIN CHEZ DRT  VIELLE SAINT GIRONS - FRANCE;103619;430898
C  1152;ACTION PIN;A    16;ZSCHIMMER & SCHWARZ - FRANCE;FTE/2016/1923;Fatt. clienti estero;1923;2016-11-04 00:00:00.000;2016;FTE;1923;;2016-11-04 00:00:00.000;DAP VIELLE S.GIRONS;RIM.DIR.60 GG DF;2017-01-03 00:00:00.000;12250.0000;ACTION PIN CHEZ DRT  VIELLE SAINT GIRONS - FRANCE;111799;436917
C  1152;ACTION PIN;A    16;ZSCHIMMER & SCHWARZ - FRANCE;FTE/2016/2165;Fatt. clienti estero;2165;2016-12-06 00:00:00.000;2016;FTE;2165;;2016-12-06 00:00:00.000;DAP VIELLE S.GIRONS;RIM.DIR.60 GG DF;2017-02-04 00:00:00.000;12202.4000;ACTION PIN CHEZ DRT  VIELLE SAINT GIRONS - FRANCE;116802;440715
C  1152;ACTION PIN;A    16;ZSCHIMMER & SCHWARZ - FRANCE;FTE/2016/217;Fatt. clienti estero;217;2016-02-08 00:00:00.000;2016;FTE;217;;2016-02-08 00:00:00.000;DAP VIELLE S.GIRONS;RIM.DIR.60 GG DF;2016-04-08 00:00:00.000;9616.0000;ACTION PIN CHEZ DRT  VIELLE SAINT GIRONS - FRANCE;70890;408260
C  1152;ACTION PIN;A    16;ZSCHIMMER & SCHWARZ - FRANCE;FTE/2016/474;Fatt. clienti estero;474;2016-03-16 00:00:00.000;2016;FTE;474;;2016-03-16 00:00:00.000;DAP VIELLE S.GIRONS;RIM.DIR.60 GG DF;2016-05-15 00:00:00.000;9608.0000;ACTION PIN CHEZ DRT  VIELLE SAINT GIRONS - FRANCE;76817;412512
C  1152;ACTION PIN;A    16;ZSCHIMMER & SCHWARZ - FRANCE;FTE/2016/785;Fatt. clienti estero;785;2016-05-03 00:00:00.000;2016;FTE;785;;2016-05-03 00:00:00.000;DAP VIELLE S.GIRONS;RIM.DIR.60 GG DF;2016-07-02 00:00:00.000;10672.6000;ACTION PIN CHEZ DRT  VIELLE SAINT GIRONS - FRANCE;83947;417640
C  1152;ACTION PIN;A    16;ZSCHIMMER & SCHWARZ - FRANCE;FTE/2017/160;Fatt. clienti estero;160;2017-02-01 00:00:00.000;2017;FTE;160;;2017-02-01 00:00:00.000;DAP VIELLE S.GIRONS;RIM.DIR.60 GG DF;2017-04-02 00:00:00.000;13704.2000;ACTION PIN CHEZ DRT  VIELLE SAINT GIRONS - FRANCE;123159;445351
C  1152;ACTION PIN;A    16;ZSCHIMMER & SCHWARZ - FRANCE;FTE/2017/428;Fatt. clienti estero;428;2017-03-13 00:00:00.000;2017;FTE;428;;2017-03-13 00:00:00.000;DAP VIELLE S.GIRONS;RIM.DIR.60 GG DF;2017-05-12 00:00:00.000;12508.0000;ACTION PIN CHEZ DRT  VIELLE SAINT GIRONS - FRANCE;129803;450287
C  1152;ACTION PIN;A    16;ZSCHIMMER & SCHWARZ - FRANCE;FTE/2017/792;Fatt. clienti estero;792;2017-05-11 00:00:00.000;2017;FTE;792;;2017-05-11 00:00:00.000;DAP VIELLE S.GIRONS;RIM.DIR.60 GG DF;2017-07-10 00:00:00.000;12771.6000;ACTION PIN CHEZ DRT  VIELLE SAINT GIRONS - FRANCE;140873;456941
C  1152;ACTION PIN;A    16;ZSCHIMMER & SCHWARZ - FRANCE;NE3/2016/1582;NCC su fatt.servizi EST;1582;2016-09-13 00:00:00.000;2016;NE3;1582;;2016-09-13 00:00:00.000;DAP VIELLE S.GIRONS;RIM.DIR.60 GG DF;2016-11-12 00:00:00.000;17.1000;ACTION PIN CHEZ DRT  VIELLE SAINT GIRONS - FRANCE;103638;430921
C  1546;ADCO (ALEXANDRIA DETERGENTS AND CHEMICALS);;NULL;FTE/2016/1103;Fatt. clienti estero;1103;2016-06-21 00:00:00.000;2016;FTE;1103;;2016-06-21 00:00:00.000;CIF ALESSANDRIA;90 GG DATA B/L;2016-09-19 00:00:00.000;65260.0000;;92014;423194
C  1546;ADCO (ALEXANDRIA DETERGENTS AND CHEMICALS);;NULL;FTE/2016/1206;Fatt. clienti estero;1206;2016-07-05 00:00:00.000;2016;FTE;1206;;2016-07-05 00:00:00.000;CIF ALESSANDRIA;90 GG DATA B/L;2016-10-03 00:00:00.000;1150.0000;COMBIMAR & AGEMAR SPA Via PRIMO MAGGIO 1 20066 MELZO MI;94677;425102
